"bvs_job_id","SECONDS","job_option_id","request_entered_timestamp","requester_uuid","start_date","end_date","QUERY_RANGE_HOURS","caid","requester_firm_id","requester_account_id","hits"
"Results for query:","select J.bvs_job_id, T.SECONDS, O.job_option_id,
J.request_entered_timestamp, J.requester_uuid, J.start_date, J.end_date, 
TIMESTAMPDIFF(HOUR, J.start_date, J.end_date) as
QUERY_RANGE_HOURS,
J.caid, J.requester_firm_id, J.requester_account_id, J.hits
from bvs_client_jobs J, bvs_client_jobs_options 
O,
(

select bvs_job_id, TIMESTAMPDIFF(SECOND, min(timestamp), max(timestamp)) as 
SECONDS
from bvsm_job_state_history
where new_state in ('processing', 'secomplete') and
bvs_job_id in
(
select bvs_job_id from
(
select HH.bvs_job_id as bvs_job_id, HH.new_state as new_state, count(*) as 
Total from
bvsm_job_state_history HH, bvs_client_jobs_options OO
WHERE HH.bvs_job_id = OO.bvs_job_id
and HH.new_state in ('processing', 'secomplete')
and OO.job_option_id IN (4,7,33,34,5,6,7,8,12,18,23,28,36,43,48,51)
group by HH.bvs_job_id, HH.new_state having count(*) = 1
) JobIDWithUniqueStates
group by bvs_job_id having count(*) = 2
)
"V2XX58617B66D91872000035","1","51","2021-10-29 03:13:28","14008649","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","196"
"V2XX58617B66F82668000077","44","4","2021-10-29 03:14:00","14008649","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B66F80DBD0000C6","0","51","2021-10-29 03:14:00","14008649","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B6A0F39DE000055","2","51","2021-10-29 03:27:11","28601904","2021-10-18 00:00:00","2021-10-18 23:59:59","23","23156","1690","696680","212"
"V2XX58617B6AA5190C0000C5","22650","4","2021-10-29 03:29:41","30926691","2021-10-18 03:59:00","2021-10-24 15:59:59","156","68671","11527","30248395","328175"
"V2XX58617B6B491914000059","79","4","2021-10-29 03:32:25","8812603","2021-07-01 04:00:00","2021-07-31 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B49191400005A","657","4","2021-10-29 03:32:25","8812603","2021-07-31 04:00:00","2021-08-30 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B49191400005B","663","4","2021-10-29 03:32:25","8812603","2021-08-30 04:00:00","2021-09-29 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B49191400005C","587","4","2021-10-29 03:32:25","8812603","2021-09-29 04:00:00","2021-10-01 03:59:59","47","-1","470358","705452","0"
"V2XX58617B6B49385A000081","4511","7","2021-10-29 03:32:25","8812603","2021-07-01 04:00:00","2021-10-01 03:59:59","2207","-1","470358","705452","0"
"V2XX58617B6B5C379900003C","2356","4","2021-10-29 03:32:43","8812603","2021-07-01 04:00:00","2021-07-31 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B5C379900003D","662","4","2021-10-29 03:32:43","8812603","2021-07-31 04:00:00","2021-08-30 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B5C379900003E","1297","4","2021-10-29 03:32:43","8812603","2021-08-30 04:00:00","2021-09-29 03:59:59","719","-1","470358","705452","0"
"V2XX58617B6B5C379900003F","633","4","2021-10-29 03:32:43","8812603","2021-09-29 04:00:00","2021-10-01 03:59:59","47","-1","470358","705452","0"
"V2XX58617B6B5C521100008E","2390","7","2021-10-29 03:32:43","8812603","2021-07-01 04:00:00","2021-10-01 03:59:59","2207","-1","470358","705452","0"
"V2XX58617B714726E200007D","615","4","2021-10-29 03:57:59","23875280","2021-08-31 15:00:00","2021-09-30 14:59:59","719","-1","935251","30482794","161"
"V2XX58617B714726E200007E","1281","4","2021-10-29 03:57:59","23875280","2021-09-30 15:00:00","2021-10-27 14:59:59","647","-1","935251","30482794","143"
"V2XX58617B71483857000083","698","7","2021-10-29 03:57:59","23875280","2021-08-31 15:00:00","2021-10-14 03:59:59","1044","-1","935251","30482794","105"
"V2XX58617B71480DBC000063","1","51","2021-10-29 03:57:59","23875280","2021-10-14 03:59:59","2021-10-27 14:59:59","323","-1","935251","30482794","18"
"V2XX58617B7397266B000060","1","51","2021-10-29 04:07:51","28601904","2021-10-18 00:00:00","2021-10-18 23:59:59","23","23156","1690","696680","223"
"V2XX58617B7B5E266B000062","34","4","2021-10-29 04:41:02","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","3"
"V2XX58617B7B5E3857000085","1","51","2021-10-29 04:41:02","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","53"
"V2XX58617B7B792664000082","31","4","2021-10-29 04:41:28","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B7B790DA3000056","1","51","2021-10-29 04:41:28","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B7B96379B0000AF","24","4","2021-10-29 04:41:57","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","23"
"V2XX58617B7B963793000067","1","51","2021-10-29 04:41:57","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","45"
"V2XX58617B7BAE39DE000057","17","4","2021-10-29 04:42:21","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B7BAE3792000065","1","51","2021-10-29 04:42:21","22362742","2021-10-26 15:00:00","2021-10-27 14:59:59","23","73615","3617","30147093","0"
"V2XX58617B8E5437910000AB","130","7","2021-10-29 06:01:55","30713270","2021-08-30 00:00:00","2021-08-31 23:59:59","47","23156","1690","696680","1060"
"V2XX58617BA6E53792000069","234","7","2021-10-29 07:46:45","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","27"
"V2XX58617BA73519130000A4","241","7","2021-10-29 07:48:05","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","36"
"V2XX58617BA77A0D6100009A","236","7","2021-10-29 07:49:14","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","35"
"V2XX58617BA7BD378C000064","197","7","2021-10-29 07:50:21","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","38"
"V2XX58617BA80437910000AD","100","7","2021-10-29 07:51:31","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","12"
"V2XX58617BA8361286000083","61","7","2021-10-29 07:52:22","30845563","2021-09-01 00:00:00","2021-09-30 23:59:59","719","-1","3287","30250460","14"
"V2XX58617BADF0186F0000A3","169","4","2021-10-29 08:16:47","17112326","2019-11-01 00:00:00","2019-11-30 23:59:59","719","-1","65607","65607","7176"
"V2XX58617BAE4C3799000043","58","4","2021-10-29 08:18:20","17112326","2019-12-01 00:00:00","2019-12-01 23:59:59","23","-1","65607","65607","22"
"V2XX58617BAE4C385C00008C","46","7","2021-10-29 08:18:20","17112326","2019-12-01 00:00:00","2019-12-01 23:59:59","23","-1","65607","65607","0"
"V2XX58617BB3751746000098","74","4","2021-10-29 08:40:21","30386896","2019-06-01 00:00:00","2019-06-30 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB3751746000099","103","4","2021-10-29 08:40:21","30386896","2019-07-01 00:00:00","2019-07-30 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB375174600009A","51","4","2021-10-29 08:40:21","30386896","2019-07-31 00:00:00","2019-08-29 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB376174600009B","93","4","2021-10-29 08:40:21","30386896","2019-08-30 00:00:00","2019-09-28 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB376174600009C","70","4","2021-10-29 08:40:21","30386896","2019-09-29 00:00:00","2019-10-28 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB376174600009D","68","4","2021-10-29 08:40:21","30386896","2019-10-29 00:00:00","2019-11-27 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB376174600009E","55","4","2021-10-29 08:40:21","30386896","2019-11-28 00:00:00","2019-12-27 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB376174600009F","47","4","2021-10-29 08:40:21","30386896","2019-12-28 00:00:00","2020-01-26 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB37617460000A0","72","4","2021-10-29 08:40:21","30386896","2020-01-27 00:00:00","2020-01-31 23:59:59","119","17926","1315","30373709","0"
"V2XX58617BB3763795000079","127","7","2021-10-29 08:40:21","30386896","2019-06-01 00:00:00","2019-12-05 23:59:59","4511","17926","1315","30373709","163"
"V2XX58617BB377379500007A","110","7","2021-10-29 08:40:21","30386896","2019-12-06 00:00:00","2020-01-31 23:59:59","1367","17926","1315","30373709","15"
"V2XX58617BB40A39DF000008","96","4","2021-10-29 08:42:49","30386896","2021-05-01 00:00:00","2021-05-30 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB40A39DF000009","88","4","2021-10-29 08:42:49","30386896","2021-05-31 00:00:00","2021-06-29 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB40A39DF00000A","130","4","2021-10-29 08:42:49","30386896","2021-06-30 00:00:00","2021-07-29 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB40A39DF00000B","106","4","2021-10-29 08:42:49","30386896","2021-07-30 00:00:00","2021-08-28 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB40B39DF00000C","139","4","2021-10-29 08:42:49","30386896","2021-08-29 00:00:00","2021-09-27 23:59:59","719","17926","1315","30373709","0"
"V2XX58617BB40B39DF00000D","115","4","2021-10-29 08:42:49","30386896","2021-09-28 00:00:00","2021-10-26 23:59:59","695","17926","1315","30373709","0"
"V2XX58617BB40B149E000094","151","7","2021-10-29 08:42:49","30386896","2021-05-01 00:00:00","2021-10-14 03:59:59","3987","17926","1315","30373709","0"
"V2XX58617BB40C266B000066","2","51","2021-10-29 08:42:49","30386896","2021-10-14 03:59:59","2021-10-26 23:59:59","308","17926","1315","30373709","0"
"V2XX58617BB7B4149E000096","162","4","2021-10-29 08:58:28","17112326","2019-11-01 00:00:00","2019-11-30 23:59:59","719","-1","65607","65607","7176"
"V2XX58617BB7B40DBC000069","427","7","2021-10-29 08:58:28","17112326","2019-11-01 00:00:00","2019-11-30 23:59:59","719","-1","65607","65607","2875"
"V2XX58617BB7FF0DBB0000B1","146","4","2021-10-29 08:59:43","17112326","2019-12-01 00:00:00","2019-12-30 23:59:59","719","-1","65607","65607","4212"
"V2XX58617BB7FF0DBB0000B2","77","4","2021-10-29 08:59:43","17112326","2019-12-31 00:00:00","2019-12-31 23:59:59","23","-1","65607","65607","109"
"V2XX58617BB7FF0DBC00006B","411","7","2021-10-29 08:59:43","17112326","2019-12-01 00:00:00","2019-12-31 23:59:59","743","-1","65607","65607","2715"
"V2XX58617BB872174A000083","153","7","2021-10-29 09:01:37","25050196","2021-09-30 23:00:00","2021-10-14 03:59:59","316","37524","3684","30436661","189"
"V2XX58617BB8723794000114","3","51","2021-10-29 09:01:37","25050196","2021-10-14 03:59:59","2021-10-27 22:59:59","331","37524","3684","30436661","98"
"V2XX58617BBCF037C800006F","200","4","2021-10-29 09:20:48","17112326","2020-01-01 00:00:00","2020-01-30 23:59:59","719","-1","65607","65607","5408"
"V2XX58617BBCF037C8000070","59","4","2021-10-29 09:20:48","17112326","2020-01-31 00:00:00","2020-01-31 23:59:59","23","-1","65607","65607","253"
"V2XX58617BBCF007F5000063","458","7","2021-10-29 09:20:48","17112326","2020-01-01 00:00:00","2020-01-31 23:59:59","743","-1","65607","65607","3275"
"V2XX58617BBED1520F0000A0","317","4","2021-10-29 09:28:49","30195108","2021-09-27 04:00:00","2021-10-11 03:59:59","335","38450","11527","30241513","152"
"V2XX58617BBED138330000CC","200","7","2021-10-29 09:28:49","30195108","2021-09-27 04:00:00","2021-10-11 03:59:59","335","38450","11527","30241513","274"
"V2XX58617BBF5937F40000BA","214","4","2021-10-29 09:31:04","30195108","2021-09-26 15:00:00","2021-10-10 02:59:59","323","38450","11527","30241513","149"
"V2XX58617BBF595211000094","158","7","2021-10-29 09:31:04","30195108","2021-09-26 15:00:00","2021-10-10 02:59:59","323","38450","11527","30241513","289"
"V2XX58617BBF7E186A000063","245","4","2021-10-29 09:31:42","30195108","2021-10-10 15:00:00","2021-10-24 02:59:59","323","38450","11527","30241513","174"
"V2XX58617BBF7E384F000065","66","7","2021-10-29 09:31:42","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","70"
"V2XX58617BBF7E1914000060","2","51","2021-10-29 09:31:42","30195108","2021-10-14 03:59:59","2021-10-24 02:59:59","239","38450","11527","30241513","153"
"V2XX58617BBFBC39D9000016","180","4","2021-10-29 09:32:44","30195108","2021-10-10 15:00:00","2021-10-24 02:59:59","323","38450","11527","30241513","128"
"V2XX58617BBFBC39DE000061","70","7","2021-10-29 09:32:44","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","73"
"V2XX58617BBFBC18CE000050","1","51","2021-10-29 09:32:44","30195108","2021-10-14 03:59:59","2021-10-24 02:59:59","239","38450","11527","30241513","156"
"V2XX58617BC02F37F40000BC","93","4","2021-10-29 09:34:39","30195108","2021-09-26 15:00:00","2021-10-10 02:59:59","323","38450","11527","30241513","110"
"V2XX58617BC0302663000069","62","7","2021-10-29 09:34:39","30195108","2021-09-26 15:00:00","2021-10-10 02:59:59","323","38450","11527","30241513","291"
"V2XX58617BC06B26E300006D","70","4","2021-10-29 09:35:39","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","145"
"V2XX58617BC06C157800008E","96","7","2021-10-29 09:35:39","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","369"
"V2XX58617BC071270C000070","20","4","2021-10-29 09:35:45","21669539","2021-04-19 23:00:00","2021-04-20 22:59:59","23","41670","853622","30499982","0"
"V2XX58617BC07237C7000063","11","7","2021-10-29 09:35:45","21669539","2021-04-19 23:00:00","2021-04-20 22:59:59","23","41670","853622","30499982","3"
"V2XX58617BC072520F0000A2","0","5","2021-10-29 09:35:45","21669539","2021-04-19 23:00:00","2021-04-20 22:59:59","23","41670","853622","30499982","0"
"V2XX58617BC0B9186D000070","84","4","2021-10-29 09:36:57","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","3"
"V2XX58617BC0B951BF000069","17","7","2021-10-29 09:36:57","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","12"
"V2XX58617BC0B92665000065","1","51","2021-10-29 09:36:57","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","20"
"V2XX58617BC12426DE0000B7","162","4","2021-10-29 09:38:43","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","131"
"V2XX58617BC12417460000A2","54","7","2021-10-29 09:38:43","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","73"
"V2XX58617BC124186C00010E","1","51","2021-10-29 09:38:43","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","168"
"V2XX58617BC156379B0000B6","81","4","2021-10-29 09:39:33","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","113"
"V2XX58617BC156384F000067","114","7","2021-10-29 09:39:33","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","292"
"V2XX58617BC17539DE000063","120","4","2021-10-29 09:40:05","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","152"
"V2XX58617BC175135D0000A9","142","7","2021-10-29 09:40:05","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","290"
"V2XX58617BC199270D00005F","158","4","2021-10-29 09:40:41","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","177"
"V2XX58617BC199385C000094","47","7","2021-10-29 09:40:41","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","70"
"V2XX58617BC19926E100008A","1","51","2021-10-29 09:40:41","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","165"
"V2XX58617BC2843856000093","40","4","2021-10-29 09:44:36","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC41D0DC00000A3","112","4","2021-10-29 09:51:25","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","152"
"V2XX58617BC41D26E100008C","111","7","2021-10-29 09:51:25","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","290"
"V2XX58617BC43B3795000082","68","4","2021-10-29 09:51:55","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","113"
"V2XX58617BC43C191500006F","58","7","2021-10-29 09:51:55","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","292"
"V2XX58617BC45D3793000071","62","4","2021-10-29 09:52:29","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","145"
"V2XX58617BC45D187200003B","117","7","2021-10-29 09:52:29","30195108","2021-09-26 15:00:00","2021-10-10 14:59:59","335","38450","11527","30241513","369"
"V2XX58617BC4AB266400008F","55","7","2021-10-29 09:53:46","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC4D33794000118","124","4","2021-10-29 09:54:27","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","177"
"V2XX58617BC4D3135D0000AB","47","7","2021-10-29 09:54:27","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","70"
"V2XX58617BC4D339DE000067","2","51","2021-10-29 09:54:27","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","165"
"V2XX58617BC4EF39DE000069","113","4","2021-10-29 09:54:54","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","131"
"V2XX58617BC4EF385A000087","50","7","2021-10-29 09:54:54","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","73"
"V2XX58617BC4EF0DBE000098","2","51","2021-10-29 09:54:54","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","168"
"V2XX58617BC514266200005F","12","4","2021-10-29 09:55:32","30195108","2021-10-10 15:00:00","2021-10-24 14:59:59","335","38450","11527","30241513","3"
"V2XX58617BC51551BF00006B","59","7","2021-10-29 09:55:32","30195108","2021-10-10 15:00:00","2021-10-14 03:59:59","84","38450","11527","30241513","12"
"V2XX58617BC5153793000073","0","51","2021-10-29 09:55:32","30195108","2021-10-14 03:59:59","2021-10-24 14:59:59","251","38450","11527","30241513","20"
"V2XX58617BC51A266800007B","1","51","2021-10-29 09:55:37","29231595","2021-10-27 00:00:00","2021-10-27 23:59:59","23","78551","5165","30275111","7"
"V2XX58617BC52C3792000071","3","51","2021-10-29 09:55:56","29231595","2021-10-27 00:00:00","2021-10-27 23:59:59","23","78551","5165","30275111","1"
"V2XX58617BC53339D9000018","39","4","2021-10-29 09:56:03","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC56A39D900001A","24","7","2021-10-29 09:56:58","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC56F385D00008A","25","7","2021-10-29 09:57:02","16612361","2021-04-20 04:00:00","2021-04-26 03:59:59","143","50174","3063","30012652","0"
"V2XX58617BC67C384F000069","63","4","2021-10-29 10:01:32","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC6CC0DBD0000CA","44","7","2021-10-29 10:02:52","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","10"
"V2XX58617BC77B3858000068","98","4","2021-10-29 10:05:47","28329238","2021-10-14 00:00:00","2021-10-15 23:59:59","47","35684","3287","30250460","1402"
"V2XX58617BC77C186D000074","57","7","2021-10-29 10:05:47","28329238","2021-10-14 00:00:00","2021-10-14 03:59:59","3","35684","3287","30250460","337"
"V2XX58617BC77C0EA9000008","6","51","2021-10-29 10:05:47","28329238","2021-10-14 03:59:59","2021-10-15 23:59:59","44","35684","3287","30250460","728"
"V2XX58617BC7AE385F000059","37","4","2021-10-29 10:06:37","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC7CA186A000069","32","7","2021-10-29 10:07:06","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","10"
"V2XX58617BC7E12669000065","77","4","2021-10-29 10:07:29","20513522","2021-03-25 00:00:00","2021-04-03 23:59:59","239","19596","1113","30475395","0"
"V2XX58617BC8F537910000B1","25","4","2021-10-29 10:12:05","28329238","2021-10-26 00:00:00","2021-10-26 23:59:59","23","35684","3287","30250460","245"
